fab,factory,date,line,wisdom_batch_id
Fab1,F52,2020/9/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2019/3/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2019/8/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2021/1/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/12/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2021/2/8,1.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/7/27,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2021/12/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2021/4/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2021/5/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2020/6/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/3/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/12/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2020/9/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/12/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2021/10/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2022/1/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/10/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2022/1/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2019/3/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2021/3/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/1/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2020/6/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2019/4/16,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2020/10/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2021/7/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2021/9/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2019/2/1,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2020/5/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2020/11/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/7/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2021/6/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/11/3,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/3/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/2/5,3,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2020/4/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2019/2/10,3,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/5/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/8/26,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2020/9/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2020/3/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2019/11/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2019/12/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2019/2/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/4/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2019/10/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2020/5/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/2/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2021/8/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2019/7/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2021/3/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2022/1/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2020/8/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2020/4/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2020/10/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2020/7/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2019/10/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/8/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/9/30,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2019/8/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/2/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/1/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2020/4/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/4/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2019/9/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2020/6/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2021/1/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/11/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2019/12/20,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2022/1/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/12/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2020/3/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/4/23,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2020/3/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/6/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2021/10/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2020/7/9,4,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/2/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2019/4/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2022/1/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2020/4/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2019/5/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/2/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/9/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2019/3/23,0.25,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2019/1/12,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2019/6/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/4/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2020/8/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2019/3/23,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2021/3/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2020/3/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2020/11/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2019/1/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/9/18,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2021/5/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2021/3/2,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/7/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2020/5/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/7/23,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2020/11/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2019/2/13,0.25,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2020/11/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/3/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2020/11/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/9/18,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2021/10/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/11/13,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2021/11/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/3/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/12/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2021/12/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2019/8/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/8/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2021/10/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2021/11/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2021/7/5,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2022/1/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/9/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/3/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2020/10/22,4,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/7/25,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/4/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/12/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2021/4/9,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/4/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/9/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/8/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/6/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2021/3/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/5/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/11/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2021/12/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/4/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/7/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2019/1/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2020/1/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/6/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2020/4/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/5/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2020/5/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2020/9/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/11/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2019/9/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2021/12/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2019/11/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/4/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2019/7/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2020/6/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2020/9/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/4/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2021/9/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2020/7/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2020/10/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2021/7/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2021/4/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2019/5/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/8/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2019/12/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/2/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2020/11/16,3.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2020/8/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2022/2/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2021/12/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2020/5/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/4/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2021/2/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2020/4/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2019/4/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2019/2/19,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2020/4/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2019/8/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2020/7/8,4,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/1/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2021/7/5,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/6/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2021/3/28,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2021/3/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2019/2/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/4/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/4/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2021/11/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2020/3/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2022/1/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2019/12/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2019/8/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2019/4/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2020/3/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2019/2/27,0.25,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2021/5/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/12/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2020/4/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2021/6/25,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2020/12/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/2/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2020/8/7,4,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2021/5/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/11/8,1.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2019/8/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2021/7/9,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2020/10/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2019/4/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2019/6/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/5/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/11/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/2/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/2/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2019/4/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/3/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2021/2/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2020/11/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2019/7/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2019/6/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/4/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2020/5/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/5/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/6/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2019/9/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2020/9/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/2/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2019/4/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2019/11/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2020/3/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2020/4/22,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2021/11/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/2/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2019/10/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2021/7/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2020/7/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/5/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/11/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/1/20,1.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2020/2/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/1/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2019/4/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/8/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2020/12/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/11/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2020/8/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2021/11/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2019/11/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/11/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2019/3/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2020/6/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2022/2/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2020/1/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2020/8/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/7/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2020/1/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2020/12/21,2.7,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2019/7/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2020/11/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2019/4/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2019/1/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2020/9/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/12/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2021/8/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/6/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2021/6/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/1/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/2/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2019/5/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2020/5/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2020/8/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/11/1,8,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2020/5/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/9/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/9/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2019/6/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/4/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/3/27,1.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/9/24,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/3/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2021/3/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2022/1/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2019/3/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/9/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2019/6/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2019/11/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2021/8/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/10/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2021/4/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2020/11/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2020/9/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2019/4/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2021/3/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2019/5/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2021/10/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2021/1/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2019/11/23,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2019/4/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2020/8/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/4/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2020/6/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/10/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2021/4/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2019/7/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2019/11/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/11/20,1.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2021/9/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2020/8/13,4,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/11/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/9/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2019/4/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2020/2/15,3.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/4/19,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2019/6/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2019/6/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2020/1/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2020/5/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/8/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2021/10/22,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2019/5/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/12/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/5/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2021/2/9,1.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2021/10/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2019/3/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/4/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2022/1/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2019/1/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
